Customer_ID,Order_ID,Gender,Customer_DOB,Ordered_Date,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
C006276,ABDA006152,F,08-06-1971,28-08-2019,F,Road,7,5,133,5,low,3,1544,1
C006498,ABDA006153,F,10-06-1974,28-08-2019,F,Ship,6,2,286,4,low,3,1959,0
C007171,ABDA006154,M,19-06-1980,28-08-2019,D,Ship,4,5,235,5,low,6,1460,0
C007185,ABDA006155,M,02-01-1994,28-08-2019,A,Ship,3,2,214,2,medium,3,1983,1
C007752,ABDA006156,M,14-10-1991,28-08-2019,F,Ship,4,1,245,5,medium,1,1472,0
C008353,ABDA006157,F,27-01-1971,28-08-2019,D,Flight,6,5,302,4,low,7,1592,0
C000377,ABDA006158,M,23-10-1972,29-08-2019,C,Ship,2,3,157,2,low,45,1965,1
C002413,ABDA006159,F,16-09-1967,29-08-2019,D,Ship,3,2,254,2,medium,2,3239,1
C002548,ABDA006160,F,25-07-1987,29-08-2019,B,Ship,5,2,235,2,low,61,3451,1
C002596,ABDA006161,M,31-08-1971,29-08-2019,B,Road,4,2,168,3,low,59,1717,1
C005060,ABDA006162,F,02-02-1971,29-08-2019,F,Road,4,3,143,3,low,2,4693,0
C005920,ABDA006163,M,29-10-1991,29-08-2019,B,Ship,3,3,149,3,low,6,4654,0
C008502,ABDA006164,F,12-01-1972,29-08-2019,F,Flight,6,1,247,6,medium,6,4691,0
C009122,ABDA006165,F,28-08-1974,29-08-2019,F,Ship,5,3,210,7,medium,4,4362,0
C009553,ABDA006166,M,02-01-1988,29-08-2019,D,Ship,6,1,276,2,low,10,5108,0
C010295,ABDA006167,F,26-05-1978,29-08-2019,C,Ship,3,5,181,4,low,1,5812,0
C010480,ABDA006168,F,27-02-1971,29-08-2019,B,Ship,4,1,276,5,low,2,1246,0
C002621,ABDA006169,M,17-11-1982,30-08-2019,C,Ship,2,4,120,2,medium,13,1240,1
C006356,ABDA006170,M,17-11-1975,30-08-2019,F,Ship,2,4,114,4,low,9,4452,1
C006859,ABDA006171,F,05-11-1979,30-08-2019,D,Flight,3,1,237,3,medium,1,4476,1
C007833,ABDA006172,F,26-10-1965,30-08-2019,A,Ship,5,4,265,2,low,2,5164,1
C008152,ABDA006173,F,26-11-1966,30-08-2019,B,Ship,4,3,163,3,low,10,5002,1
C008636,ABDA006174,M,23-04-1986,30-08-2019,F,Flight,6,2,243,4,low,4,1768,0
C009235,ABDA006175,F,01-06-1992,30-08-2019,D,Ship,4,3,141,3,medium,3,4249,0
C010063,ABDA006176,M,18-04-1974,30-08-2019,D,Ship,4,1,206,3,high,2,5013,1
C010120,ABDA006177,F,25-06-1991,30-08-2019,B,Road,3,4,257,3,low,4,4883,0
C001473,ABDA006178,F,30-09-1972,31-08-2019,A,Ship,4,3,233,2,low,45,2732,1
C001527,ABDA006179,M,09-06-1969,31-08-2019,A,Ship,3,1,230,2,medium,28,3646,1
C002245,ABDA006180,M,19-07-1975,31-08-2019,D,Ship,5,4,163,4,medium,57,1613,1
C002364,ABDA006181,M,09-05-1974,31-08-2019,F,Ship,5,5,141,2,medium,14,1114,1
C002372,ABDA006182,M,26-05-1993,31-08-2019,F,Ship,4,5,152,3,medium,25,1222,1
C002489,ABDA006183,F,16-10-1984,31-08-2019,C,Ship,3,4,269,3,medium,21,3716,1
C004566,ABDA006184,M,18-12-1989,31-08-2019,F,Ship,6,2,282,5,medium,5,1818,1
C005205,ABDA006185,M,28-09-1988,31-08-2019,A,Flight,5,2,248,3,medium,5,5946,0
C006001,ABDA006186,M,03-05-1980,31-08-2019,D,Ship,4,5,239,6,low,4,1451,0
C006002,ABDA006187,F,30-01-1966,31-08-2019,F,Road,4,3,270,5,low,3,1786,1
C001395,ABDA006188,M,15-01-1994,01-09-2019,A,Ship,6,2,294,4,low,57,1265,1
C002762,ABDA006189,F,25-10-1975,01-09-2019,F,Ship,3,1,193,2,medium,23,2728,1
C004486,ABDA006190,M,06-02-1981,01-09-2019,B,Ship,5,3,215,4,low,5,5915,1
C006078,ABDA006191,F,31-03-1989,01-09-2019,F,Ship,3,2,132,4,medium,3,4512,0
C006221,ABDA006192,F,22-07-1969,01-09-2019,C,Ship,4,1,265,6,low,2,1629,1
C007913,ABDA006193,M,28-04-1986,01-09-2019,C,Ship,3,3,167,2,low,6,5101,0
C010168,ABDA006194,F,11-12-1994,01-09-2019,B,Ship,5,1,130,4,high,9,4946,1
C001276,ABDA006195,M,18-01-1983,02-09-2019,B,Ship,4,3,210,2,medium,22,3124,1
C003051,ABDA006196,F,27-07-1981,02-09-2019,A,Ship,6,5,243,3,medium,35,2374,1
C004758,ABDA006197,F,02-07-1984,02-09-2019,F,Ship,7,3,250,5,medium,4,1163,1
C005367,ABDA006198,F,11-04-1989,02-09-2019,A,Ship,3,4,166,2,low,10,5258,0
C007051,ABDA006199,F,23-02-1986,02-09-2019,D,Ship,3,2,223,2,low,10,4604,0
C007298,ABDA006200,F,09-09-1991,02-09-2019,F,Ship,5,5,104,4,high,9,5652,0
C007559,ABDA006201,M,16-11-1973,02-09-2019,C,Ship,5,4,154,5,low,6,5659,1
C007910,ABDA006202,F,30-12-1990,02-09-2019,F,Ship,5,1,181,3,low,6,5423,0
C009675,ABDA006203,M,27-07-1984,02-09-2019,A,Ship,6,5,268,4,medium,2,1462,0
C010413,ABDA006204,M,20-06-1983,02-09-2019,A,Flight,5,5,248,5,medium,8,1881,1
C001027,ABDA006205,F,18-01-1994,03-09-2019,D,Ship,3,1,138,5,medium,8,1349,1
C001923,ABDA006206,F,12-05-1968,03-09-2019,A,Flight,5,5,161,3,medium,59,1037,1
C003191,ABDA006207,M,12-10-1970,03-09-2019,C,Ship,4,3,225,5,low,8,4195,0
C003651,ABDA006208,M,29-01-1982,03-09-2019,A,Ship,3,5,165,3,low,3,5409,0
C004408,ABDA006209,F,15-07-1981,03-09-2019,B,Ship,3,5,107,5,low,4,5624,0
C007393,ABDA006210,F,11-12-1980,03-09-2019,D,Road,5,3,174,3,medium,6,5064,1
C008652,ABDA006211,F,29-10-1976,03-09-2019,F,Ship,6,2,279,4,medium,4,1148,0
C000514,ABDA006212,M,05-03-1986,04-09-2019,B,Ship,5,3,250,5,low,12,2722,1
C000678,ABDA006213,F,22-02-1992,04-09-2019,F,Road,6,4,160,2,low,31,1689,1
C001187,ABDA006214,F,24-12-1968,04-09-2019,C,Ship,4,4,135,10,medium,57,1361,1
C002131,ABDA006215,M,26-04-1978,04-09-2019,D,Ship,4,2,271,3,medium,50,3448,1
C003909,ABDA006216,M,02-08-1982,04-09-2019,A,Ship,4,2,173,2,medium,9,4307,0
C005026,ABDA006217,M,24-04-1967,04-09-2019,B,Ship,6,5,292,4,low,4,1762,1
C006492,ABDA006218,F,21-09-1994,04-09-2019,F,Ship,6,4,251,4,low,10,1568,1
C007094,ABDA006219,M,16-10-1980,04-09-2019,F,Ship,3,3,266,7,low,2,5671,1
C007724,ABDA006220,F,25-05-1966,04-09-2019,F,Ship,6,1,293,4,low,10,1534,1
C009851,ABDA006221,F,19-03-1992,04-09-2019,C,Road,3,2,122,4,low,9,5299,1
C000318,ABDA006222,F,18-07-1978,05-09-2019,F,Ship,4,5,273,4,medium,31,2373,1
C001448,ABDA006223,M,31-01-1987,05-09-2019,F,Ship,4,4,154,3,low,52,1367,1
C002186,ABDA006224,M,10-06-1968,05-09-2019,F,Road,5,3,219,3,low,1,2027,1
C003843,ABDA006225,M,05-10-1992,05-09-2019,A,Flight,5,4,172,2,low,5,4554,1
C005311,ABDA006226,M,13-12-1987,05-09-2019,D,Ship,2,1,219,4,low,7,5573,1
C006018,ABDA006227,M,28-08-1992,05-09-2019,F,Road,6,3,269,4,low,3,1006,0
C007322,ABDA006228,F,05-08-1981,05-09-2019,F,Ship,6,2,226,4,high,7,5600,0
C008857,ABDA006229,M,15-01-1972,05-09-2019,D,Ship,4,1,211,7,high,4,4476,1
C009230,ABDA006230,M,10-07-1974,05-09-2019,F,Ship,3,2,113,5,medium,1,5993,0
C009652,ABDA006231,F,27-10-1983,05-09-2019,B,Ship,2,4,180,2,low,5,4010,1
C000203,ABDA006232,M,24-03-1967,06-09-2019,C,Ship,2,4,134,3,low,58,1067,1
C000676,ABDA006233,F,19-08-1970,06-09-2019,B,Road,4,4,227,3,medium,1,2761,1
C000727,ABDA006234,F,20-12-1994,06-09-2019,D,Ship,4,2,214,3,low,18,2574,1
C001707,ABDA006235,F,21-07-1979,06-09-2019,A,Ship,4,4,147,5,medium,33,1886,1
C002005,ABDA006236,M,24-08-1993,06-09-2019,D,Ship,5,4,285,6,high,63,3151,1
C002211,ABDA006237,M,10-11-1971,06-09-2019,A,Ship,5,1,137,2,low,52,1012,1
C002229,ABDA006238,M,09-12-1975,06-09-2019,A,Ship,3,4,198,2,medium,19,2373,1
C003498,ABDA006239,F,04-09-1972,06-09-2019,F,Ship,3,4,204,2,low,10,5844,1
C004877,ABDA006240,F,28-11-1971,06-09-2019,C,Ship,4,2,237,3,low,7,4785,0
C005368,ABDA006241,F,18-05-1992,06-09-2019,B,Ship,5,2,203,6,medium,7,5289,0
C005628,ABDA006242,F,19-02-1976,06-09-2019,F,Flight,4,3,248,2,medium,2,4700,0
C006771,ABDA006243,F,07-12-1965,06-09-2019,A,Ship,3,2,137,3,low,4,5617,0
C007811,ABDA006244,F,18-12-1984,06-09-2019,C,Flight,4,3,262,4,high,2,4783,1
C008746,ABDA006245,M,20-10-1974,06-09-2019,B,Road,3,2,260,2,low,7,5553,1
C009489,ABDA006246,F,31-05-1968,06-09-2019,A,Ship,3,3,203,3,medium,4,5548,0
C010043,ABDA006247,F,14-11-1992,06-09-2019,C,Ship,4,4,200,3,low,7,5807,1
C010176,ABDA006248,F,16-10-1993,06-09-2019,F,Ship,3,2,174,3,low,3,5207,1
C002247,ABDA006249,F,08-03-1982,07-09-2019,A,Ship,3,2,177,2,medium,23,1929,1
C004833,ABDA006250,F,07-05-1980,07-09-2019,A,Ship,4,5,140,3,medium,8,4956,0
C005657,ABDA006251,M,10-09-1991,07-09-2019,C,Ship,4,5,144,2,low,2,4978,0
C006421,ABDA006252,M,30-03-1993,07-09-2019,D,Road,4,5,181,3,medium,1,5310,0
C008189,ABDA006253,M,06-09-1966,07-09-2019,C,Ship,5,5,172,2,low,5,5791,0
C010083,ABDA006254,M,26-05-1976,07-09-2019,A,Ship,3,4,164,2,low,1,4067,1
C010689,ABDA006255,M,06-07-1965,07-09-2019,A,Flight,2,2,237,5,low,8,4461,0
C000859,ABDA006256,M,09-06-1994,08-09-2019,D,Ship,4,3,119,5,medium,5,1841,1
C002095,ABDA006257,M,21-09-1988,08-09-2019,D,Ship,3,5,272,10,medium,59,2182,1
C002172,ABDA006258,M,24-08-1982,08-09-2019,F,Road,4,4,150,4,low,5,1263,1
C003017,ABDA006259,M,16-12-1974,08-09-2019,C,Flight,5,5,195,3,low,55,2641,1
C004855,ABDA006260,M,01-01-1989,08-09-2019,D,Ship,2,5,284,3,medium,6,4575,0
C006706,ABDA006261,F,18-10-1979,08-09-2019,B,Road,2,5,127,3,medium,3,5964,0
C009129,ABDA006262,F,16-09-1993,08-09-2019,A,Ship,3,1,250,3,low,7,4760,0
C009619,ABDA006263,M,19-03-1987,08-09-2019,D,Ship,5,3,192,7,medium,10,5976,0
C010038,ABDA006264,M,09-01-1992,08-09-2019,F,Ship,3,2,222,2,medium,1,4021,1
C010520,ABDA006265,M,16-09-1967,08-09-2019,F,Ship,4,3,263,2,low,9,4210,0
C000016,ABDA006266,F,19-01-1977,09-09-2019,B,Flight,4,3,227,3,low,45,2707,1
C001087,ABDA006267,M,17-07-1988,09-09-2019,D,Road,4,2,176,3,low,23,1909,1
C001856,ABDA006268,F,11-06-1972,09-09-2019,F,Ship,5,5,247,10,medium,61,2206,1
C002150,ABDA006269,F,28-06-1985,09-09-2019,F,Ship,6,1,142,5,low,30,1464,1
C002538,ABDA006270,F,07-02-1968,09-09-2019,F,Ship,3,4,240,2,low,33,3489,1
C003061,ABDA006271,F,30-01-1965,09-09-2019,D,Ship,2,4,153,2,medium,57,1264,1
C003117,ABDA006272,F,27-10-1975,09-09-2019,A,Ship,3,5,195,2,low,42,3814,1
C006827,ABDA006273,F,08-10-1973,09-09-2019,C,Road,5,4,248,5,low,3,1471,1
C008060,ABDA006274,F,19-09-1990,09-09-2019,F,Road,5,2,191,4,low,3,5578,0
C009614,ABDA006275,F,02-02-1983,09-09-2019,F,Ship,4,4,256,3,low,5,5399,0
C001451,ABDA006276,F,17-03-1980,10-09-2019,C,Ship,3,4,285,6,low,27,2249,1
C002680,ABDA006277,F,22-04-1981,10-09-2019,B,Ship,3,1,185,2,low,41,3787,1
C003098,ABDA006278,M,05-01-1976,10-09-2019,F,Ship,4,4,168,3,medium,53,1782,1
C004921,ABDA006279,F,24-04-1993,10-09-2019,D,Road,4,3,208,3,medium,3,4837,1
C005758,ABDA006280,M,17-04-1982,10-09-2019,B,Flight,4,2,233,4,low,7,1861,0
C008461,ABDA006281,F,04-09-1976,10-09-2019,D,Ship,3,5,167,2,medium,8,5083,0
C009036,ABDA006282,M,11-03-1975,10-09-2019,F,Road,5,5,210,3,medium,8,5906,1
C009791,ABDA006283,M,15-10-1990,10-09-2019,C,Ship,3,2,162,3,medium,4,4812,1
C010037,ABDA006284,M,26-11-1975,10-09-2019,C,Ship,4,5,240,5,medium,8,4314,0
C010586,ABDA006285,M,04-07-1972,10-09-2019,F,Ship,4,4,160,5,low,6,4055,0
C010841,ABDA006286,M,24-08-1972,10-09-2019,C,Ship,3,1,139,2,medium,2,4534,0
C004477,ABDA006287,M,17-11-1988,11-09-2019,D,Ship,3,3,197,2,medium,10,5255,0
C005871,ABDA006288,M,19-12-1985,11-09-2019,A,Road,3,1,133,3,medium,6,5464,1
C007794,ABDA006289,F,16-09-1969,11-09-2019,F,Road,3,5,241,3,low,5,4861,1
C008800,ABDA006290,F,03-07-1991,11-09-2019,B,Ship,2,4,248,3,low,7,4142,0
C009705,ABDA006291,M,24-01-1968,11-09-2019,A,Road,5,2,272,5,low,8,1317,0
C003035,ABDA006292,M,08-01-1993,12-09-2019,C,Ship,5,4,151,4,medium,10,1441,1
C003163,ABDA006293,M,13-10-1974,12-09-2019,D,Flight,3,1,213,10,medium,9,4862,0
C004897,ABDA006294,M,31-08-1981,12-09-2019,D,Ship,3,1,264,4,low,10,4265,0
C005322,ABDA006295,M,15-05-1992,12-09-2019,F,Road,3,4,273,3,low,3,5163,1
C009921,ABDA006296,F,25-01-1966,12-09-2019,A,Ship,6,4,284,4,low,7,1518,1
C010427,ABDA006297,M,11-09-1989,12-09-2019,C,Flight,5,4,217,2,low,2,5469,1
C010721,ABDA006298,F,04-05-1987,12-09-2019,C,Ship,4,3,257,5,medium,9,1080,0
C000633,ABDA006299,F,13-09-1988,13-09-2019,A,Ship,4,3,171,4,low,55,1539,1
C001848,ABDA006300,F,25-10-1982,13-09-2019,F,Ship,5,1,269,3,medium,2,2136,1
C001850,ABDA006301,M,23-06-1984,13-09-2019,F,Ship,3,2,178,2,low,32,1329,1
C003535,ABDA006302,M,19-02-1979,13-09-2019,D,Ship,3,5,181,2,medium,2,4089,0
C004737,ABDA006303,M,21-01-1971,13-09-2019,A,Ship,4,4,245,2,low,6,5772,0
C007470,ABDA006304,M,30-12-1989,13-09-2019,F,Ship,5,5,271,4,low,8,1132,1
C008394,ABDA006305,M,07-07-1970,13-09-2019,F,Ship,6,4,152,3,low,10,4376,1
C009112,ABDA006306,F,03-06-1979,13-09-2019,B,Ship,3,2,173,2,low,8,5492,0
C009792,ABDA006307,F,08-09-1993,13-09-2019,F,Ship,3,1,250,3,medium,6,5832,0
C009864,ABDA006308,F,31-12-1975,13-09-2019,F,Flight,5,2,211,3,medium,8,4962,0
C000555,ABDA006309,F,28-10-1986,14-09-2019,A,Flight,5,4,250,3,low,11,3373,1
C001595,ABDA006310,F,25-11-1986,14-09-2019,C,Ship,3,2,148,4,medium,38,1322,1
C002989,ABDA006311,M,23-01-1977,14-09-2019,D,Road,5,3,168,4,low,7,1298,1
C003095,ABDA006312,F,17-06-1965,14-09-2019,C,Ship,4,4,243,3,low,36,2111,1
C003841,ABDA006313,F,07-07-1992,14-09-2019,D,Flight,4,2,153,2,medium,4,4069,1
C004939,ABDA006314,F,16-11-1968,14-09-2019,D,Flight,4,4,185,3,high,6,4238,1
C007797,ABDA006315,M,03-09-1979,14-09-2019,A,Road,4,4,251,2,low,2,4800,0
C008250,ABDA006316,F,08-05-1988,14-09-2019,F,Ship,5,1,103,5,low,10,5413,1
C008265,ABDA006317,F,13-08-1987,14-09-2019,A,Ship,7,1,281,4,low,9,1235,0
C008767,ABDA006318,F,09-05-1977,14-09-2019,D,Flight,5,5,182,3,low,9,5388,0
C009080,ABDA006319,M,24-06-1988,14-09-2019,F,Ship,3,5,150,10,low,2,5042,0
C010513,ABDA006320,M,29-10-1993,14-09-2019,D,Ship,4,5,226,2,low,10,4706,1
C002992,ABDA006321,F,17-12-1967,15-09-2019,B,Road,5,3,239,5,medium,19,2988,1
C003323,ABDA006322,M,21-11-1990,15-09-2019,C,Ship,3,4,151,3,low,2,5712,1
C004175,ABDA006323,F,09-09-1987,15-09-2019,C,Ship,6,1,215,5,medium,5,4362,0
C004362,ABDA006324,F,18-08-1969,15-09-2019,F,Road,5,1,172,5,medium,1,4730,0
C006999,ABDA006325,M,07-01-1986,15-09-2019,A,Flight,5,5,222,3,medium,5,4949,0
C007187,ABDA006326,M,30-06-1971,15-09-2019,C,Ship,6,1,264,4,medium,1,1273,0
C008644,ABDA006327,M,01-01-1974,15-09-2019,B,Flight,6,4,303,5,low,5,1195,1
C001119,ABDA006328,M,25-05-1967,16-09-2019,A,Ship,3,2,171,3,medium,11,1282,1
C001443,ABDA006329,M,22-03-1979,16-09-2019,A,Ship,3,4,155,4,low,54,1885,1
C003792,ABDA006330,M,12-09-1981,16-09-2019,F,Ship,3,3,268,10,medium,2,5626,1
C003878,ABDA006331,M,28-08-1987,16-09-2019,F,Ship,4,3,250,6,medium,7,5115,1
C006305,ABDA006332,F,16-10-1974,16-09-2019,C,Flight,6,5,252,4,low,2,1249,0
C006371,ABDA006333,F,31-01-1973,16-09-2019,C,Ship,5,3,179,3,low,3,4131,0
C006741,ABDA006334,M,03-05-1987,16-09-2019,A,Ship,6,3,210,4,medium,9,5440,0
C007948,ABDA006335,M,13-02-1967,16-09-2019,B,Flight,4,1,254,7,low,5,4104,1
C007974,ABDA006336,F,16-11-1989,16-09-2019,F,Ship,5,3,218,5,low,9,4435,1
C008809,ABDA006337,M,22-11-1985,16-09-2019,D,Ship,4,4,263,3,medium,1,5283,1
C008933,ABDA006338,M,02-08-1993,16-09-2019,C,Ship,6,3,258,4,medium,9,1924,0
C009680,ABDA006339,F,15-01-1984,16-09-2019,F,Ship,5,2,243,5,medium,4,1013,1
C009755,ABDA006340,M,12-02-1979,16-09-2019,C,Ship,4,5,143,3,medium,2,5286,1
C009768,ABDA006341,M,06-01-1967,16-09-2019,F,Ship,5,5,124,3,low,10,4331,0
C001245,ABDA006342,F,23-02-1990,17-09-2019,A,Flight,4,2,136,2,medium,17,1285,1
C003503,ABDA006343,M,24-08-1966,17-09-2019,C,Ship,3,1,135,2,medium,2,4163,0
C006838,ABDA006344,M,01-11-1969,17-09-2019,B,Road,3,3,250,6,medium,9,5322,1
C007880,ABDA006345,M,22-07-1994,17-09-2019,F,Ship,4,3,196,3,low,10,4433,1
C008062,ABDA006346,F,05-02-1973,17-09-2019,B,Road,4,4,104,5,low,7,5590,0
C008399,ABDA006347,M,13-08-1990,17-09-2019,C,Ship,3,5,246,3,medium,1,5650,1
C009236,ABDA006348,M,17-07-1980,17-09-2019,F,Ship,4,2,243,3,low,3,5703,0
C009686,ABDA006349,F,14-09-1975,17-09-2019,F,Ship,6,3,262,4,low,5,1563,0
C000209,ABDA006350,M,12-08-1965,18-09-2019,C,Ship,2,4,152,3,low,55,1498,1
C001952,ABDA006351,F,04-11-1969,18-09-2019,F,Ship,5,1,165,3,low,27,1905,1
C002816,ABDA006352,M,12-10-1977,18-09-2019,F,Ship,4,1,161,3,low,59,1454,1
C006552,ABDA006353,M,12-07-1974,18-09-2019,F,Road,7,3,264,4,medium,3,1296,0
C008517,ABDA006354,M,11-08-1968,18-09-2019,A,Ship,3,3,165,2,medium,1,4768,0
C008817,ABDA006355,M,10-02-1968,18-09-2019,A,Ship,4,3,211,7,high,9,5652,1
C009191,ABDA006356,M,12-10-1968,18-09-2019,C,Flight,4,4,264,5,low,3,1782,0
C010720,ABDA006357,M,07-05-1983,18-09-2019,B,Ship,5,5,221,6,medium,6,1429,0
C000609,ABDA006358,M,14-02-1973,19-09-2019,A,Ship,4,4,224,3,high,60,3145,1
C002919,ABDA006359,M,29-09-1985,19-09-2019,A,Ship,3,5,252,3,low,18,3701,1
C003618,ABDA006360,F,17-08-1968,19-09-2019,F,Ship,4,5,208,5,low,7,5833,0
C004942,ABDA006361,F,06-03-1986,19-09-2019,B,Flight,5,2,275,5,low,9,5168,1
C005620,ABDA006362,M,26-09-1992,19-09-2019,B,Flight,3,5,165,4,low,6,4795,1
C007335,ABDA006363,M,02-01-1969,19-09-2019,A,Ship,4,2,213,3,medium,8,5214,1
C007353,ABDA006364,F,01-10-1993,19-09-2019,A,Ship,5,1,163,3,medium,1,5194,0
C009575,ABDA006365,M,08-02-1994,19-09-2019,C,Road,6,2,191,6,medium,7,5333,1
C009984,ABDA006366,F,08-09-1986,19-09-2019,F,Road,4,2,158,3,medium,9,4078,1
C010146,ABDA006367,F,25-11-1969,19-09-2019,F,Flight,7,5,254,4,medium,6,1014,0
C001197,ABDA006368,M,13-05-1966,20-09-2019,A,Ship,4,2,187,4,medium,49,3225,1
C001537,ABDA006369,M,17-10-1974,20-09-2019,D,Ship,3,4,211,3,low,56,3654,1
C003208,ABDA006370,F,13-03-1990,20-09-2019,B,Ship,6,4,227,5,medium,8,4388,0
C003289,ABDA006371,F,02-06-1974,20-09-2019,D,Flight,3,2,152,4,medium,7,5943,1
C004817,ABDA006372,M,02-05-1977,20-09-2019,C,Ship,6,5,244,4,low,9,1789,1
C010599,ABDA006373,M,01-03-1966,20-09-2019,A,Ship,4,2,177,3,medium,5,5757,0
C000354,ABDA006374,M,02-06-1988,21-09-2019,F,Ship,4,3,255,2,high,47,2956,1
C001861,ABDA006375,M,20-03-1973,21-09-2019,D,Ship,4,4,226,7,low,9,2182,1
C002406,ABDA006376,F,08-12-1983,21-09-2019,F,Ship,4,2,149,3,medium,54,1506,1
C004011,ABDA006377,F,02-06-1979,21-09-2019,A,Ship,2,5,154,3,medium,1,4377,0
C006639,ABDA006378,M,30-12-1993,21-09-2019,A,Ship,3,2,199,2,medium,10,4659,0
C007279,ABDA006379,F,04-02-1990,21-09-2019,D,Ship,3,1,204,4,medium,6,5926,1
C007375,ABDA006380,F,02-05-1979,21-09-2019,D,Road,4,2,221,3,low,7,4856,0
C007671,ABDA006381,F,02-04-1994,21-09-2019,A,Flight,6,4,284,4,low,9,1436,0
C007957,ABDA006382,F,23-03-1966,21-09-2019,D,Flight,5,5,229,6,low,6,1857,0
C008333,ABDA006383,F,12-01-1966,21-09-2019,C,Road,6,3,246,4,medium,8,1741,0
C009317,ABDA006384,F,09-10-1982,21-09-2019,C,Flight,4,5,176,2,low,1,4155,0
C010728,ABDA006385,M,20-02-1982,21-09-2019,F,Ship,5,4,219,5,low,10,1363,1
C010770,ABDA006386,M,12-07-1983,21-09-2019,F,Ship,4,1,273,6,medium,1,1826,0
C010797,ABDA006387,F,10-06-1979,21-09-2019,A,Road,3,5,156,4,low,6,1015,0
C002046,ABDA006388,M,31-01-1972,22-09-2019,F,Road,3,3,273,4,low,12,2151,1
C004420,ABDA006389,M,26-10-1988,22-09-2019,B,Ship,2,3,239,3,high,1,5910,0
C006378,ABDA006390,F,26-11-1968,22-09-2019,F,Ship,3,3,237,2,low,2,4263,1
C006483,ABDA006391,M,06-12-1965,22-09-2019,A,Ship,3,2,177,3,medium,8,5006,1
C007768,ABDA006392,M,11-05-1992,22-09-2019,B,Ship,6,4,268,4,medium,9,1354,1
C008632,ABDA006393,F,27-07-1989,22-09-2019,B,Flight,5,3,232,5,low,1,1835,1
C009202,ABDA006394,M,11-09-1993,22-09-2019,B,Ship,5,5,252,5,low,9,4135,0
C009347,ABDA006395,F,05-07-1969,22-09-2019,C,Ship,3,2,172,3,medium,8,4982,1
C009383,ABDA006396,F,11-10-1975,22-09-2019,C,Ship,3,5,144,3,medium,9,5912,0
C010818,ABDA006397,F,16-11-1989,22-09-2019,F,Road,4,3,223,2,low,3,5765,1
C000055,ABDA006398,M,26-03-1970,23-09-2019,D,Ship,4,3,203,3,high,12,3539,1
C002587,ABDA006399,F,23-07-1972,23-09-2019,D,Road,4,4,196,2,low,6,2718,1
C002635,ABDA006400,F,29-08-1979,23-09-2019,D,Ship,4,1,273,3,medium,25,3717,1
C003080,ABDA006401,F,24-03-1978,23-09-2019,F,Ship,3,1,188,2,low,14,2074,1
C004460,ABDA006402,F,14-05-1986,23-09-2019,F,Ship,4,3,229,3,low,3,5027,0
C005151,ABDA006403,M,12-06-1966,23-09-2019,A,Ship,4,1,241,4,medium,5,5080,0
C007121,ABDA006404,M,18-11-1969,23-09-2019,C,Flight,4,4,260,3,low,9,4224,0
C008234,ABDA006405,M,04-02-1977,23-09-2019,F,Flight,2,4,142,3,high,2,5700,0
C010006,ABDA006406,M,28-10-1977,23-09-2019,B,Flight,3,1,199,3,high,3,5127,0
C001209,ABDA006407,F,29-03-1978,24-09-2019,A,Road,3,1,154,2,low,44,1994,1
C001502,ABDA006408,M,19-10-1983,24-09-2019,F,Road,3,1,269,2,medium,38,2195,1
C002845,ABDA006409,F,17-06-1991,24-09-2019,D,Ship,3,2,206,2,medium,28,2822,1
C004331,ABDA006410,M,10-10-1988,24-09-2019,C,Ship,5,2,168,4,low,10,5373,1
C004631,ABDA006411,M,22-06-1974,24-09-2019,C,Ship,5,2,230,2,medium,9,4483,0
C006314,ABDA006412,M,23-12-1986,24-09-2019,F,Flight,4,4,256,5,low,9,1622,1
C007394,ABDA006413,M,08-05-1965,24-09-2019,F,Flight,4,5,152,7,low,9,4224,0
C007635,ABDA006414,M,23-01-1990,24-09-2019,A,Ship,5,1,230,4,medium,4,5363,0
C009467,ABDA006415,M,24-02-1973,24-09-2019,C,Flight,4,1,174,4,low,3,5295,0
C000927,ABDA006416,F,03-05-1970,25-09-2019,A,Ship,3,1,210,2,low,52,2444,1
C001097,ABDA006417,F,01-07-1972,25-09-2019,C,Flight,5,2,265,3,low,12,2892,1
C002265,ABDA006418,F,17-05-1967,25-09-2019,A,Ship,4,5,155,4,high,48,1972,1
C004040,ABDA006419,F,23-06-1971,25-09-2019,F,Ship,4,3,129,6,medium,5,5626,0
C005567,ABDA006420,M,02-06-1976,25-09-2019,C,Ship,3,2,189,6,low,7,4329,0
C005684,ABDA006421,F,04-07-1967,25-09-2019,F,Ship,4,1,183,3,medium,4,4789,0
C006062,ABDA006422,M,07-08-1980,25-09-2019,F,Ship,3,5,271,2,medium,7,4958,0
C008402,ABDA006423,F,19-01-1993,25-09-2019,F,Ship,3,3,151,3,medium,1,5297,0
C009105,ABDA006424,M,14-07-1965,25-09-2019,A,Ship,6,4,249,4,low,10,1318,0
C009136,ABDA006425,M,08-03-1965,25-09-2019,B,Ship,6,5,253,4,medium,8,1899,1
C010013,ABDA006426,M,06-12-1968,25-09-2019,C,Flight,3,1,263,3,medium,4,4616,0
C010552,ABDA006427,M,16-01-1972,25-09-2019,B,Flight,5,3,119,2,low,8,5290,1
